SEMEL_YISHUV,locality,loc,distance,treated,temporal_distance,number_of_red_alerts,temporal_group,year,party_percentage,party_source,post,year_election,X,SHEM_YISHUV,SHEM_YISHUV_ENGLISH,Religion_yishuv_Code,Religion_yishuv_Txt,Pop_Total,Male_Total,Female_Total,age_0_14,age_15_19,age_20_29,age_30_64,age_65_up,Shape_Area,density,age_65_up_percentage,ntl
217,"כפר הרא""ה",כפרהראה,96.3634464387988,0,NA,NA,no_red_alert,2006,0.666666666666667,Party_habait_hayehudi,FALSE,2006,2102,"כפר הרא""ה",KEFAR HARO'E,1,NA,1521,NA,NA,NA,NA,NA,NA,NA,0.579041288567425,2626.75569088178,NA,61
217,"כפר הרא""ה",כפרהראה,96.3634464387988,0,NA,NA,no_red_alert,2009,0.614457831325301,Party_habait_hayehudi,FALSE,2009,2092,"כפר הרא""ה",KEFAR HARO'E,1,NA,1205,NA,NA,NA,NA,NA,NA,NA,0.579041288567425,2081.02604044217,NA,59
217,"כפר הרא""ה",כפרהראה,96.3634464387988,0,NA,NA,no_red_alert,2013,0.659050966608084,Party_habait_hayehudi,FALSE,2013,2106,"כפר הרא""ה",KEFAR HARO'E,1,יהודי,1260,710,550,470,180,100,400,120,0.579041288567425,2176.0106314997,0.0952380952380952,63
217,"כפר הרא""ה",כפרהראה,96.3634464387988,0,NA,NA,no_red_alert,2015,0.547579298831386,Party_habait_hayehudi,TRUE,2015,2101,"כפר הרא""ה",KEFAR HARO'E,1,יהודי,1390,800,590,500,240,120,410,130,0.579041288567425,2400.5196649084,0.0935251798561151,60
219,חיבת ציון,חיבתציון,97.17039651891552,0,NA,NA,no_red_alert,2006,0.216730038022814,Party_habait_hayehudi,FALSE,2006,2122,חיבת ציון,HIBBAT ZIYYON,1,NA,492,NA,NA,NA,NA,NA,NA,NA,0.401445624028702,1225.57071381808,NA,61
219,חיבת ציון,חיבתציון,97.17039651891552,0,NA,NA,no_red_alert,2009,0.149659863945578,Party_habait_hayehudi,FALSE,2009,2134,חיבת ציון,HIBBAT ZIYYON,1,NA,551,NA,NA,NA,NA,NA,NA,NA,0.401445624028702,1372.53955958082,NA,59
219,חיבת ציון,חיבתציון,97.17039651891552,0,NA,NA,no_red_alert,2013,0.189349112426035,Party_habait_hayehudi,FALSE,2013,2135,חיבת ציון,HIBBAT ZIYYON,1,יהודי,640,340,310,180,40,60,280,70,0.401445624028702,1594.23832691783,0.109375,62.75
219,חיבת ציון,חיבתציון,97.17039651891552,0,NA,NA,no_red_alert,2015,0.145348837209302,Party_habait_hayehudi,TRUE,2015,2132,חיבת ציון,HIBBAT ZIYYON,1,יהודי,660,340,320,190,50,60,280,70,0.401445624028702,1644.05827463401,0.106060606060606,60.75
220,כפר ביאליק,כפרביאליק,146.5332998342666,0,NA,NA,no_red_alert,2006,0.0413533834586466,Party_habait_hayehudi,FALSE,2006,2151,כפר ביאליק,KEFAR BIALIK,1,NA,786,NA,NA,NA,NA,NA,NA,NA,0.822864933588134,955.199289599834,NA,61
220,כפר ביאליק,כפרביאליק,146.5332998342666,0,NA,NA,no_red_alert,2009,0.0397111913357401,Party_habait_hayehudi,FALSE,2009,2147,כפר ביאליק,KEFAR BIALIK,1,NA,727,NA,NA,NA,NA,NA,NA,NA,0.822864933588134,883.498579566259,NA,59
220,כפר ביאליק,כפרביאליק,146.5332998342666,0,NA,NA,no_red_alert,2013,0.056140350877193,Party_habait_hayehudi,FALSE,2013,2149,כפר ביאליק,KEFAR BIALIK,1,יהודי,840,430,400,230,170,90,240,110,0.822864933588134,1020.82366827463,0.130952380952381,63
220,כפר ביאליק,כפרביאליק,146.5332998342666,0,NA,NA,no_red_alert,2015,0.0694006309148265,Party_habait_hayehudi,TRUE,2015,2140,כפר ביאליק,KEFAR BIALIK,1,יהודי,750,400,350,210,170,70,210,110,0.822864933588134,911.449703816636,0.146666666666667,63
223,עין עירון,עיןעירון,109.5578926184212,0,NA,NA,no_red_alert,2006,0.0177777777777778,Party_habait_hayehudi,FALSE,2006,2157,עין עירון,EN IRON,1,NA,452,NA,NA,NA,NA,NA,NA,NA,1.23697260242239,365.408254891693,NA,59.5
223,עין עירון,עיןעירון,109.5578926184212,0,NA,NA,no_red_alert,2009,0.0121457489878543,Party_habait_hayehudi,FALSE,2009,2164,עין עירון,EN IRON,1,NA,502,NA,NA,NA,NA,NA,NA,NA,1.23697260242239,405.82952202573,NA,57.5
223,עין עירון,עיןעירון,109.5578926184212,0,NA,NA,no_red_alert,2013,0.0337837837837838,Party_habait_hayehudi,FALSE,2013,2163,עין עירון,EN IRON,1,יהודי,550,270,280,160,40,70,240,40,1.23697260242239,444.633938474405,0.0727272727272727,62
223,עין עירון,עיןעירון,109.5578926184212,0,NA,NA,no_red_alert,2015,0.0215384615384615,Party_habait_hayehudi,TRUE,2015,2158,עין עירון,EN IRON,1,יהודי,550,290,270,140,40,70,240,50,1.23697260242239,444.633938474405,0.0909090909090909,60
224,שושנת העמקים,שושנתהעמקים,90.93592108280492,0,NA,NA,no_red_alert,2006,NA,Party_habait_hayehudi,FALSE,2006,2176,שושנת העמקים,SHOSHANNAT HAAMAQIM,1,NA,537,NA,NA,NA,NA,NA,NA,NA,0.0602597133638767,8911.42639124981,NA,61
224,שושנת העמקים,שושנתהעמקים,90.93592108280492,0,NA,NA,no_red_alert,2009,0.053639846743295,Party_habait_hayehudi,FALSE,2009,2174,שושנת העמקים,SHOSHANNAT HAAMAQIM,1,NA,454,NA,NA,NA,NA,NA,NA,NA,0.0602597133638767,7534.05508682945,NA,59
224,שושנת העמקים,שושנתהעמקים,90.93592108280492,0,NA,NA,no_red_alert,2013,0.100977198697068,Party_habait_hayehudi,FALSE,2013,2172,שושנת העמקים,SHOSHANNAT HAAMAQIM,1,יהודי,540,280,260,120,30,90,250,60,0.0602597133638767,8961.21089622886,0.111111111111111,63
224,שושנת העמקים,שושנתהעמקים,90.93592108280492,0,NA,NA,no_red_alert,2015,0.056547619047619,Party_habait_hayehudi,TRUE,2015,2171,שושנת העמקים,SHOSHANNAT HAAMAQIM,1,יהודי,520,270,250,120,20,70,240,70,0.0602597133638767,8629.31419636853,0.134615384615385,61.5
225,גן השומרון,גןהשומרון,106.7605035104498,0,NA,NA,no_red_alert,2006,0.014367816091954,Party_habait_hayehudi,FALSE,2006,2182,גן השומרון,GAN HASHOMERON,1,NA,660,NA,NA,NA,NA,NA,NA,NA,0.936847982768991,704.489962234079,NA,60.8
225,גן השומרון,גןהשומרון,106.7605035104498,0,NA,NA,no_red_alert,2009,0.032258064516129,Party_habait_hayehudi,FALSE,2009,2188,גן השומרון,GAN HASHOMERON,1,NA,705,NA,NA,NA,NA,NA,NA,NA,0.936847982768991,752.523368750039,NA,59
225,גן השומרון,גןהשומרון,106.7605035104498,0,NA,NA,no_red_alert,2013,0.0610859728506787,Party_habait_hayehudi,FALSE,2013,2184,גן השומרון,GAN HASHOMERON,1,יהודי,810,400,420,230,50,90,350,90,0.936847982768991,864.601317287279,0.111111111111111,62.4
225,גן השומרון,גןהשומרון,106.7605035104498,0,NA,NA,no_red_alert,2015,0.0243362831858407,Party_habait_hayehudi,TRUE,2015,2190,גן השומרון,GAN HASHOMERON,1,יהודי,800,390,420,210,60,80,350,100,0.936847982768991,853.927226950399,0.125,61.2
232,שפיים,שפיים,75.26329665137314,1,227,5,temporal_distance > 149,2006,0,Party_habait_hayehudi,FALSE,2006,2230,שפיים,SHEFAYIM,1,NA,1001,NA,NA,NA,NA,NA,NA,NA,0.694563354333948,1441.19322413707,NA,61
232,שפיים,שפיים,75.26329665137314,1,227,5,temporal_distance > 149,2009,0.00162074554294976,Party_habait_hayehudi,FALSE,2009,2235,שפיים,SHEFAYIM,1,NA,1052,NA,NA,NA,NA,NA,NA,NA,0.694563354333948,1514.62065114106,NA,59
232,שפיים,שפיים,75.26329665137314,1,227,5,temporal_distance > 149,2013,0.00879765395894428,Party_habait_hayehudi,FALSE,2013,2233,שפיים,SHEFAYIM,1,יהודי,1150,570,580,320,70,130,510,110,0.694563354333948,1655.71649126636,0.0956521739130435,63
232,שפיים,שפיים,75.26329665137314,1,227,5,temporal_distance > 149,2015,0.00561797752808989,Party_habait_hayehudi,TRUE,2015,2236,שפיים,SHEFAYIM,1,יהודי,1210,600,610,340,70,140,520,140,0.694563354333948,1742.10169950635,0.115702479338843,58
233,כפר ידידיה,כפרידידיה,91.41950024384964,0,NA,NA,no_red_alert,2006,0.00696864111498258,Party_habait_hayehudi,FALSE,2006,2243,כפר ידידיה,KEFAR YEDIDYA,1,NA,589,NA,NA,NA,NA,NA,NA,NA,0.623672810932315,944.405447336267,NA,61
233,כפר ידידיה,כפרידידיה,91.41950024384964,0,NA,NA,no_red_alert,2009,0.00845070422535211,Party_habait_hayehudi,FALSE,2009,2252,כפר ידידיה,KEFAR YEDIDYA,1,NA,690,NA,NA,NA,NA,NA,NA,NA,0.623672810932315,1106.34933558918,NA,59
233,כפר ידידיה,כפרידידיה,91.41950024384964,0,NA,NA,no_red_alert,2013,0.0248756218905473,Party_habait_hayehudi,FALSE,2013,2250,כפר ידידיה,KEFAR YEDIDYA,1,יהודי,750,400,350,240,30,70,320,90,0.623672810932315,1202.55362564041,0.12,63
233,כפר ידידיה,כפרידידיה,91.41950024384964,0,NA,NA,no_red_alert,2015,0.0201005025125628,Party_habait_hayehudi,TRUE,2015,2251,כפר ידידיה,KEFAR YEDIDYA,1,יהודי,750,410,340,240,40,60,320,90,0.623672810932315,1202.55362564041,0.12,62
235,חבצלת השרון,חבצלתהשרון,91.38927700046165,0,NA,NA,no_red_alert,2006,0.0571428571428571,Party_habait_hayehudi,FALSE,2006,2278,חבצלת השרון,HAVAZZELET HASHARON,1,NA,280,NA,NA,NA,NA,NA,NA,NA,0.474039447977878,590.668142059491,NA,61
235,חבצלת השרון,חבצלתהשרון,91.38927700046165,0,NA,NA,no_red_alert,2009,0.0387931034482759,Party_habait_hayehudi,FALSE,2009,2283,חבצלת השרון,HAVAZZELET HASHARON,1,NA,584,NA,NA,NA,NA,NA,NA,NA,0.474039447977878,1231.9649820098,NA,59
235,חבצלת השרון,חבצלתהשרון,91.38927700046165,0,NA,NA,no_red_alert,2013,0.0786026200873362,Party_habait_hayehudi,FALSE,2013,2272,חבצלת השרון,HAVAZZELET HASHARON,1,יהודי,540,320,230,200,20,30,220,60,0.474039447977878,1139.1457025433,0.111111111111111,63
235,חבצלת השרון,חבצלתהשרון,91.38927700046165,0,NA,NA,no_red_alert,2015,0.045662100456621,Party_habait_hayehudi,TRUE,2015,2281,חבצלת השרון,HAVAZZELET HASHARON,1,יהודי,550,330,220,190,40,40,200,70,0.474039447977878,1160.24099333114,0.127272727272727,61.5
237,שער העמקים,שערהעמקים,137.41068513368214,0,NA,NA,no_red_alert,2006,0,Party_habait_hayehudi,FALSE,2006,2291,שער העמקים,SHA'AR HAAMAQIM,1,NA,548,NA,NA,NA,NA,NA,NA,NA,1.28713553380123,425.751589952318,NA,61
237,שער העמקים,שערהעמקים,137.41068513368214,0,NA,NA,no_red_alert,2009,0.00247524752475248,Party_habait_hayehudi,FALSE,2009,2299,שער העמקים,SHA'AR HAAMAQIM,1,NA,629,NA,NA,NA,NA,NA,NA,NA,1.28713553380123,488.682025693445,NA,58.5
237,שער העמקים,שערהעמקים,137.41068513368214,0,NA,NA,no_red_alert,2013,0.00237529691211401,Party_habait_hayehudi,FALSE,2013,2292,שער העמקים,SHA'AR HAAMAQIM,1,יהודי,670,330,340,120,40,80,250,180,1.28713553380123,520.535703043893,0.26865671641791,62.6666666666667
237,שער העמקים,שערהעמקים,137.41068513368214,0,NA,NA,no_red_alert,2015,0.00458715596330275,Party_habait_hayehudi,TRUE,2015,2290,שער העמקים,SHA'AR HAAMAQIM,1,יהודי,690,350,340,140,30,70,260,190,1.28713553380123,536.074082239233,0.27536231884058,56.6666666666667
239,גן חיים,גןחיים,76.64380338038589,0,NA,NA,no_red_alert,2006,0.00833333333333333,Party_habait_hayehudi,FALSE,2006,2306,גן חיים,GAN HAYYIM,1,NA,705,NA,NA,NA,NA,NA,NA,NA,0.749806201992897,940.242956281493,NA,61
239,גן חיים,גןחיים,76.64380338038589,0,NA,NA,no_red_alert,2009,0.010230179028133,Party_habait_hayehudi,FALSE,2009,2304,גן חיים,GAN HAYYIM,1,NA,795,NA,NA,NA,NA,NA,NA,NA,0.749806201992897,1060.273971977,NA,59
239,גן חיים,גןחיים,76.64380338038589,0,NA,NA,no_red_alert,2013,0.0420560747663551,Party_habait_hayehudi,FALSE,2013,2307,גן חיים,GAN HAYYIM,1,יהודי,850,420,430,210,50,110,400,80,0.749806201992897,1133.62625934648,0.0941176470588235,63
239,גן חיים,גןחיים,76.64380338038589,0,NA,NA,no_red_alert,2015,0.0364464692482916,Party_habait_hayehudi,TRUE,2015,2303,גן חיים,GAN HAYYIM,1,יהודי,820,410,410,200,50,110,370,90,0.749806201992897,1093.61592078131,0.109756097560976,62.8
240,יקנעם עילית,יקנעםעילית,127.83003697897608,1,6,3,temporal_distance == 6,2006,0.0433444157123507,Party_habait_hayehudi,FALSE,2006,2328,יקנעם עילית,YOQNE'AM ILLIT,1,NA,18453,NA,NA,NA,NA,NA,NA,NA,8.17412665458458,2257.48887676586,NA,56.8333333333333
240,יקנעם עילית,יקנעםעילית,127.83003697897608,1,6,3,temporal_distance == 6,2009,0.0455066483264558,Party_habait_hayehudi,FALSE,2009,2332,יקנעם עילית,YOQNE'AM ILLIT,1,NA,19165,NA,NA,NA,NA,NA,NA,NA,8.17412665458458,2344.59298342913,NA,56.4166666666667
240,יקנעם עילית,יקנעםעילית,127.83003697897608,1,6,3,temporal_distance == 6,2013,0.0825464514163874,Party_habait_hayehudi,FALSE,2013,2320,יקנעם עילית,YOQNE'AM ILLIT,1,יהודי,20760,10220,10540,5990,1560,2310,9100,1780,8.17412665458458,2539.72086282226,0.0857418111753372,58.5833333333333
240,יקנעם עילית,יקנעםעילית,127.83003697897608,1,6,3,temporal_distance == 6,2015,0.063984049302157,Party_habait_hayehudi,TRUE,2015,2319,יקנעם עילית,YOQNE'AM ILLIT,1,יהודי,21380,10510,10870,5870,1800,2440,9270,2010,8.17412665458458,2615.56994446724,0.0940130963517306,59.6666666666667
241,יקנעם (מושבה),יקנעםמושבה,130.76343279392603,1,6,3,temporal_distance == 6,2006,0.0449438202247191,Party_habait_hayehudi,FALSE,2006,2343,יקנעם (מושבה),YOQNE'AM(MOSHAVA),1,NA,1082,NA,NA,NA,NA,NA,NA,NA,1.46437827034715,738.880125381469,NA,52
241,יקנעם (מושבה),יקנעםמושבה,130.76343279392603,1,6,3,temporal_distance == 6,2009,0.0311111111111111,Party_habait_hayehudi,FALSE,2009,2339,יקנעם (מושבה),YOQNE'AM(MOSHAVA),1,NA,1235,NA,NA,NA,NA,NA,NA,NA,1.46437827034715,843.361326105466,NA,55
241,יקנעם (מושבה),יקנעםמושבה,130.76343279392603,1,6,3,temporal_distance == 6,2013,0.0527740189445196,Party_habait_hayehudi,FALSE,2013,2344,יקנעם (מושבה),YOQNE'AM(MOSHAVA),1,יהודי,1320,660,660,340,80,150,590,160,1.46437827034715,901.406437618798,0.121212121212121,54.5
241,יקנעם (מושבה),יקנעםמושבה,130.76343279392603,1,6,3,temporal_distance == 6,2015,0.0449141347424042,Party_habait_hayehudi,TRUE,2015,2338,יקנעם (מושבה),YOQNE'AM(MOSHAVA),1,יהודי,1350,660,680,350,90,140,570,200,1.46437827034715,921.89294756468,0.148148148148148,60
242,בית השיטה,ביתהשיטה,137.39191599405146,1,6,1,temporal_distance == 6,2006,0.0132669983416252,Party_habait_hayehudi,FALSE,2006,2361,בית השיטה,BET HASHITTA,1,NA,830,NA,NA,NA,NA,NA,NA,NA,13.1590026152151,63.0746891896131,NA,23.3333333333333
242,בית השיטה,ביתהשיטה,137.39191599405146,1,6,1,temporal_distance == 6,2009,0.014446227929374,Party_habait_hayehudi,FALSE,2009,2355,בית השיטה,BET HASHITTA,1,NA,993,NA,NA,NA,NA,NA,NA,NA,13.1590026152151,75.4616462232359,NA,21.5294117647059
242,בית השיטה,ביתהשיטה,137.39191599405146,1,6,1,temporal_distance == 6,2013,0.0323033707865169,Party_habait_hayehudi,FALSE,2013,2351,בית השיטה,BET HASHITTA,1,יהודי,1170,580,590,310,60,120,460,230,13.1590026152151,88.9125136769244,0.196581196581197,26.5555555555556
242,בית השיטה,ביתהשיטה,137.39191599405146,1,6,1,temporal_distance == 6,2015,0.0403225806451613,Party_habait_hayehudi,TRUE,2015,2358,בית השיטה,BET HASHITTA,1,יהודי,1220,600,620,340,70,100,460,250,13.1590026152151,92.7121937485879,0.204918032786885,27
248,בית שערים,ביתשערים,137.0742797939644,1,6,1,temporal_distance == 6,2006,0.0347826086956522,Party_habait_hayehudi,FALSE,2006,2406,בית שערים,BET SHE'ARIM,1,NA,528,NA,NA,NA,NA,NA,NA,NA,2.18625256612309,241.509150489556,NA,51.6666666666667
248,בית שערים,ביתשערים,137.0742797939644,1,6,1,temporal_distance == 6,2009,0.0106382978723404,Party_habait_hayehudi,FALSE,2009,2399,בית שערים,BET SHE'ARIM,1,NA,688,NA,NA,NA,NA,NA,NA,NA,2.18625256612309,314.693741546997,NA,56.5
248,בית שערים,ביתשערים,137.0742797939644,1,6,1,temporal_distance == 6,2013,0.046875,Party_habait_hayehudi,FALSE,2013,2402,בית שערים,BET SHE'ARIM,1,יהודי,740,360,380,220,40,80,310,100,2.18625256612309,338.478733640666,0.135135135135135,57.6666666666667
248,בית שערים,ביתשערים,137.0742797939644,1,6,1,temporal_distance == 6,2015,0.0637254901960784,Party_habait_hayehudi,TRUE,2015,2398,בית שערים,BET SHE'ARIM,1,יהודי,750,350,390,230,40,60,300,120,2.18625256612309,343.052770581756,0.16,54.3333333333333
250,הזורע,הזורע,130.16438162683295,1,6,3,temporal_distance == 6,2006,0.00175131348511384,Party_habait_hayehudi,FALSE,2006,2430,הזורע,HAZOREA,1,NA,901,NA,NA,NA,NA,NA,NA,NA,0.616712844809904,1460.97167844416,NA,39.8
250,הזורע,הזורע,130.16438162683295,1,6,3,temporal_distance == 6,2009,0.00172413793103448,Party_habait_hayehudi,FALSE,2009,2437,הזורע,HAZOREA,1,NA,834,NA,NA,NA,NA,NA,NA,NA,0.616712844809904,1352.33116517473,NA,49
250,הזורע,הזורע,130.16438162683295,1,6,3,temporal_distance == 6,2013,0.012280701754386,Party_habait_hayehudi,FALSE,2013,2425,הזורע,HAZOREA,1,יהודי,840,390,440,170,50,130,300,190,0.616712844809904,1362.06016636304,0.226190476190476,41.8
250,הזורע,הזורע,130.16438162683295,1,6,3,temporal_distance == 6,2015,0.0238907849829352,Party_habait_hayehudi,TRUE,2015,2435,הזורע,HAZOREA,1,יהודי,840,390,450,170,60,120,300,200,0.616712844809904,1362.06016636304,0.238095238095238,55
252,ביתן אהרן,ביתןאהרן,92.32401023584066,0,NA,NA,no_red_alert,2006,0.0176211453744493,Party_habait_hayehudi,FALSE,2006,2446,ביתן אהרן,BITAN AHARON,1,NA,213,NA,NA,NA,NA,NA,NA,NA,0.429787056418375,495.59426422711,NA,61
252,ביתן אהרן,ביתןאהרן,92.32401023584066,0,NA,NA,no_red_alert,2009,0,Party_habait_hayehudi,FALSE,2009,2442,ביתן אהרן,BITAN AHARON,1,NA,387,NA,NA,NA,NA,NA,NA,NA,0.429787056418375,900.445916694327,NA,59
252,ביתן אהרן,ביתןאהרן,92.32401023584066,0,NA,NA,no_red_alert,2013,0.0103092783505155,Party_habait_hayehudi,FALSE,2013,2449,ביתן אהרן,BITAN AHARON,1,יהודי,380,140,240,30,10,10,50,280,0.429787056418375,884.158781250244,0.736842105263158,63
252,ביתן אהרן,ביתןאהרן,92.32401023584066,0,NA,NA,no_red_alert,2015,0,Party_habait_hayehudi,TRUE,2015,2452,ביתן אהרן,BITAN AHARON,1,יהודי,360,130,240,30,10,10,50,260,0.429787056418375,837.624108552863,0.722222222222222,60
254,כפר המכבי,כפרהמכבי,144.78299053275452,0,NA,NA,no_red_alert,2006,0.0115606936416185,Party_habait_hayehudi,FALSE,2006,2474,כפר המכבי,KEFAR HAMAKKABBI,1,NA,289,NA,NA,NA,NA,NA,NA,NA,0.499426066810446,578.664229213506,NA,58
254,כפר המכבי,כפרהמכבי,144.78299053275452,0,NA,NA,no_red_alert,2009,0,Party_habait_hayehudi,FALSE,2009,2471,כפר המכבי,KEFAR HAMAKKABBI,1,NA,302,NA,NA,NA,NA,NA,NA,NA,0.499426066810446,604.694108036259,NA,58.75
254,כפר המכבי,כפרהמכבי,144.78299053275452,0,NA,NA,no_red_alert,2013,0.050761421319797,Party_habait_hayehudi,FALSE,2013,2473,כפר המכבי,KEFAR HAMAKKABBI,1,יהודי,350,180,180,90,20,40,140,70,0.499426066810446,700.804429843347,0.2,63
254,כפר המכבי,כפרהמכבי,144.78299053275452,0,NA,NA,no_red_alert,2015,0.02,Party_habait_hayehudi,TRUE,2015,2476,כפר המכבי,KEFAR HAMAKKABBI,1,יהודי,370,180,190,100,20,40,140,70,0.499426066810446,740.850397262966,0.189189189189189,62
256,ניר דוד (תל עמל),נירדודתלעמל,135.14472685491333,1,6,1,temporal_distance == 6,2006,0.0024390243902439,Party_habait_hayehudi,FALSE,2006,2499,ניר דוד (תל עמל),NIR DAWID (TEL AMAL),1,NA,505,NA,NA,NA,NA,NA,NA,NA,0.879536165492001,574.166270601857,NA,34.3333333333333
256,ניר דוד (תל עמל),נירדודתלעמל,135.14472685491333,1,6,1,temporal_distance == 6,2009,0,Party_habait_hayehudi,FALSE,2009,2509,ניר דוד (תל עמל),NIR DAWID (TEL AMAL),1,NA,573,NA,NA,NA,NA,NA,NA,NA,0.879536165492001,651.479748623493,NA,36
256,ניר דוד (תל עמל),נירדודתלעמל,135.14472685491333,1,6,1,temporal_distance == 6,2013,0.0116009280742459,Party_habait_hayehudi,FALSE,2013,2510,ניר דוד (תל עמל),NIR DAWID (TEL AMAL),1,יהודי,640,320,320,150,40,70,260,110,0.879536165492001,727.656263733047,0.171875,45.1666666666667
256,ניר דוד (תל עמל),נירדודתלעמל,135.14472685491333,1,6,1,temporal_distance == 6,2015,0.00900900900900901,Party_habait_hayehudi,TRUE,2015,2503,ניר דוד (תל עמל),NIR DAWID (TEL AMAL),1,יהודי,660,340,330,170,50,70,260,120,0.879536165492001,750.395521974704,0.181818181818182,42.1666666666667
259,שדה נחום,שדהנחום,138.77230656888997,1,6,1,temporal_distance == 6,2006,0,Party_habait_hayehudi,FALSE,2006,2529,שדה נחום,SEDE NAHUM,1,NA,329,NA,NA,NA,NA,NA,NA,NA,0.341029358571454,964.726325552018,NA,43.75
259,שדה נחום,שדהנחום,138.77230656888997,1,6,1,temporal_distance == 6,2009,0.00606060606060606,Party_habait_hayehudi,FALSE,2009,2533,שדה נחום,SEDE NAHUM,1,NA,366,NA,NA,NA,NA,NA,NA,NA,0.341029358571454,1073.22138344085,NA,21
